Hit_ID,Query_ID
tr|A8A8Y0|A8A8Y0_IGNH4,tr|H9ZZZ4|H9ZZZ4_FERFK
tr|A8A8S7|A8A8S7_IGNH4,tr|I0A180|I0A180_FERFK
tr|A8ACD9|A8ACD9_IGNH4,tr|H9ZZX5|H9ZZX5_FERFK
tr|A8A8U5|A8A8U5_IGNH4,tr|I0A038|I0A038_FERFK
tr|A8A8N9|A8A8N9_IGNH4,tr|I0A0Y7|I0A0Y7_FERFK
tr|A8ABJ7|A8ABJ7_IGNH4,tr|H9ZZP2|H9ZZP2_FERFK
tr|A8AA70|A8AA70_IGNH4,tr|I0A146|I0A146_FERFK
tr|A8A8G8|A8A8G8_IGNH4,tr|H9ZZ90|H9ZZ90_FERFK
tr|A8AAH9|A8AAH9_IGNH4,tr|I0A153|I0A153_FERFK
tr|A8AA00|A8AA00_IGNH4,tr|I0A1G4|I0A1G4_FERFK
tr|A8AB94|A8AB94_IGNH4,tr|I0A1W5|I0A1W5_FERFK
tr|A8A8L6|A8A8L6_IGNH4,tr|I0A0C6|I0A0C6_FERFK
tr|A8A9G9|A8A9G9_IGNH4,tr|I0A177|I0A177_FERFK
tr|A8AA27|A8AA27_IGNH4,tr|H9ZZC9|H9ZZC9_FERFK
tr|A8AA95|A8AA95_IGNH4,tr|H9ZZB1|H9ZZB1_FERFK
tr|A8AB37|A8AB37_IGNH4,tr|I0A0C2|I0A0C2_FERFK
tr|A8AAZ6|A8AAZ6_IGNH4,tr|I0A1Q2|I0A1Q2_FERFK
tr|A8AAY9|A8AAY9_IGNH4,tr|I0A2G0|I0A2G0_FERFK
tr|A8AC07|A8AC07_IGNH4,tr|I0A278|I0A278_FERFK
sp|A8AAU3|RS3A_IGNH4,tr|I0A0B6|I0A0B6_FERFK
sp|A8A8H5|PYRI_IGNH4,tr|H9ZZW5|H9ZZW5_FERFK
sp|A8A9W2|RTCA_IGNH4,tr|I0A1U3|I0A1U3_FERFK
tr|A8ACD1|A8ACD1_IGNH4,tr|I0A0J4|I0A0J4_FERFK
tr|A8A8J1|A8A8J1_IGNH4,tr|I0A040|I0A040_FERFK
tr|A8A9N9|A8A9N9_IGNH4,tr|H9ZZ91|H9ZZ91_FERFK
tr|A8A9A2|A8A9A2_IGNH4,tr|I0A0Q8|I0A0Q8_FERFK
sp|A8A9K6|GGGPS_IGNH4,tr|I0A1J5|I0A1J5_FERFK
tr|A8AB25|A8AB25_IGNH4,tr|I0A191|I0A191_FERFK
tr|A8A8I4|A8A8I4_IGNH4,tr|I0A019|I0A019_FERFK
tr|A8AAC3|A8AAC3_IGNH4,tr|I0A044|I0A044_FERFK
tr|A8A8S9|A8A8S9_IGNH4,tr|I0A1Z2|I0A1Z2_FERFK
tr|A8AC49|A8AC49_IGNH4,tr|I0A259|I0A259_FERFK
sp|A8AC70|RL2_IGNH4,tr|I0A0K3|I0A0K3_FERFK
tr|A8ABK9|A8ABK9_IGNH4,tr|H9ZZA5|H9ZZA5_FERFK
tr|A8A8G5|A8A8G5_IGNH4,tr|I0A298|I0A298_FERFK
sp|A8AC29|VATA_IGNH4,tr|I0A1T3|I0A1T3_FERFK
sp|A8AC04|RL6_IGNH4,tr|I0A0I7|I0A0I7_FERFK
sp|A8ABF5|VATE_IGNH4,tr|I0A1T4|I0A1T4_FERFK
tr|A8ACG1|A8ACG1_IGNH4,tr|I0A082|I0A082_FERFK
sp|A8A8X8|SYA_IGNH4,tr|I0A2Q7|I0A2Q7_FERFK
tr|A8A8Q2|A8A8Q2_IGNH4,tr|I0A1A6|I0A1A6_FERFK
sp|A8ACD7|RS8_IGNH4,tr|I0A0I8|I0A0I8_FERFK
tr|A8ACE6|A8ACE6_IGNH4,tr|I0A1T8|I0A1T8_FERFK
tr|A8A9R1|A8A9R1_IGNH4,tr|H9ZZH8|H9ZZH8_FERFK
tr|A8A9V3|A8A9V3_IGNH4,tr|I0A210|I0A210_FERFK
sp|A8AA22|RNP1_IGNH4,tr|I0A0J5|I0A0J5_FERFK
sp|A8A8W4|RS11_IGNH4,tr|I0A0E8|I0A0E8_FERFK
sp|A8A953|RS24_IGNH4,tr|I0A2W6|I0A2W6_FERFK
tr|A8AAN0|A8AAN0_IGNH4,tr|I0A1G5|I0A1G5_FERFK
tr|A8A8T0|A8A8T0_IGNH4,tr|H9ZZG6|H9ZZG6_FERFK
tr|A8AAR6|A8AAR6_IGNH4,tr|I0A1B5|I0A1B5_FERFK
tr|A8A8H2|A8A8H2_IGNH4,tr|I0A1B3|I0A1B3_FERFK
sp|A8ACE0|PURT_IGNH4,tr|I0A0P2|I0A0P2_FERFK
tr|A8ABF2|A8ABF2_IGNH4,tr|I0A0N4|I0A0N4_FERFK
tr|A8AB02|A8AB02_IGNH4,tr|I0A0H4|I0A0H4_FERFK
sp|A8AB83|RADA_IGNH4,tr|I0A186|I0A186_FERFK
tr|A8A9H4|A8A9H4_IGNH4,tr|I0A185|I0A185_FERFK
tr|A8A8X7|A8A8X7_IGNH4,tr|I0A078|I0A078_FERFK
tr|A8AAM9|A8AAM9_IGNH4,tr|I0A2I9|I0A2I9_FERFK
tr|A8A932|A8A932_IGNH4,tr|I0A1I4|I0A1I4_FERFK
sp|A8AAV7|PIMT_IGNH4,tr|H9ZZN7|H9ZZN7_FERFK
tr|A8ABQ5|A8ABQ5_IGNH4,tr|I0A2Q3|I0A2Q3_FERFK
tr|A8AA87|A8AA87_IGNH4,tr|I0A202|I0A202_FERFK
tr|A8A9I3|A8A9I3_IGNH4,tr|I0A2I2|I0A2I2_FERFK
tr|A8AC61|A8AC61_IGNH4,tr|H9ZZZ8|H9ZZZ8_FERFK
tr|A8AA30|A8AA30_IGNH4,tr|I0A0P0|I0A0P0_FERFK
tr|A8A922|A8A922_IGNH4,tr|I0A2A9|I0A2A9_FERFK
tr|A8A9K4|A8A9K4_IGNH4,tr|I0A1Y8|I0A1Y8_FERFK
tr|A8A9U5|A8A9U5_IGNH4,tr|H9ZZD3|H9ZZD3_FERFK
tr|A8A9M2|A8A9M2_IGNH4,tr|I0A1S5|I0A1S5_FERFK
tr|A8A9B9|A8A9B9_IGNH4,tr|H9ZZT6|H9ZZT6_FERFK
tr|A8ABT0|A8ABT0_IGNH4,tr|I0A1H5|I0A1H5_FERFK
tr|A8ACB6|A8ACB6_IGNH4,tr|H9ZZX8|H9ZZX8_FERFK
tr|A8AAQ7|A8AAQ7_IGNH4,tr|I0A1P7|I0A1P7_FERFK
tr|A8A9E1|A8A9E1_IGNH4,tr|H9ZZI1|H9ZZI1_FERFK
tr|A8ABV3|A8ABV3_IGNH4,tr|I0A008|I0A008_FERFK
tr|A8AAA7|A8AAA7_IGNH4,tr|I0A0C9|I0A0C9_FERFK
tr|A8AC62|A8AC62_IGNH4,tr|H9ZZZ9|H9ZZZ9_FERFK
tr|A8A984|A8A984_IGNH4,tr|I0A2Q8|I0A2Q8_FERFK
tr|A8AA17|A8AA17_IGNH4,tr|I0A1F6|I0A1F6_FERFK
tr|A8AAL9|A8AAL9_IGNH4,tr|I0A141|I0A141_FERFK
tr|A8A9R0|A8A9R0_IGNH4,tr|H9ZZH9|H9ZZH9_FERFK
tr|A8AC23|A8AC23_IGNH4,tr|I0A2Z1|I0A2Z1_FERFK
tr|A8AAL2|A8AAL2_IGNH4,tr|I0A1F0|I0A1F0_FERFK
tr|A8A8S8|A8A8S8_IGNH4,tr|I0A133|I0A133_FERFK
tr|A8AB22|A8AB22_IGNH4,tr|H9ZZL1|H9ZZL1_FERFK
tr|A8AAA2|A8AAA2_IGNH4,tr|I0A0U2|I0A0U2_FERFK
tr|A8A9G6|A8A9G6_IGNH4,tr|I0A2J4|I0A2J4_FERFK
tr|A8AAJ6|A8AAJ6_IGNH4,tr|I0A2C4|I0A2C4_FERFK
sp|A8AAF5|NDK_IGNH4,tr|I0A0D1|I0A0D1_FERFK
tr|A8A998|A8A998_IGNH4,tr|I0A1H2|I0A1H2_FERFK
tr|A8A982|A8A982_IGNH4,tr|H9ZZZ0|H9ZZZ0_FERFK
tr|A8AA05|A8AA05_IGNH4,tr|I0A279|I0A279_FERFK
tr|A8AAA4|A8AAA4_IGNH4,tr|I0A1Z3|I0A1Z3_FERFK
tr|A8A8W6|A8A8W6_IGNH4,tr|I0A0E6|I0A0E6_FERFK
tr|A8A8R5|A8A8R5_IGNH4,tr|I0A0F6|I0A0F6_FERFK
tr|A8A9X6|A8A9X6_IGNH4,tr|I0A2Y8|I0A2Y8_FERFK
tr|A8ACA8|A8ACA8_IGNH4,tr|I0A0H0|I0A0H0_FERFK
sp|A8ABQ7|RL10_IGNH4,tr|I0A2Q5|I0A2Q5_FERFK
tr|A8A8L5|A8A8L5_IGNH4,tr|I0A0C5|I0A0C5_FERFK
tr|A8AC57|A8AC57_IGNH4,tr|H9ZZ67|H9ZZ67_FERFK
sp|A8A9H3|PANB_IGNH4,tr|I0A221|I0A221_FERFK
tr|A8A951|A8A951_IGNH4,tr|I0A086|I0A086_FERFK
tr|A8A9G7|A8A9G7_IGNH4,tr|I0A165|I0A165_FERFK
tr|A8ACB7|A8ACB7_IGNH4,tr|H9ZZX9|H9ZZX9_FERFK
tr|A8AAI8|A8AAI8_IGNH4,tr|I0A1D3|I0A1D3_FERFK
tr|A8ABH9|A8ABH9_IGNH4,tr|I0A232|I0A232_FERFK
sp|A8A9E4|FBPAP_IGNH4,tr|I0A1U2|I0A1U2_FERFK
tr|A8AAU7|A8AAU7_IGNH4,tr|H9ZZP7|H9ZZP7_FERFK
tr|A8A9R7|A8A9R7_IGNH4,tr|I0A1F7|I0A1F7_FERFK
tr|A8A9D3|A8A9D3_IGNH4,tr|I0A1T7|I0A1T7_FERFK
tr|A8A974|A8A974_IGNH4,tr|H9ZZK3|H9ZZK3_FERFK
tr|A8A923|A8A923_IGNH4,tr|I0A1U0|I0A1U0_FERFK
