Hit_ID,Query_ID
AAS61686,ABX86477
AAS61687,ABX87514
AAS61688,ABX88631
AAS62915,ABX87561
AAS62914,ABX86783
AAS62912,ABX86295
AAS62911,ABX85062
AAS62910,ABX87406
AAS62909,ABX88085
AAS62908,ABX87563
AAS62907,ABX87848
AAS62906,ABX88257
AAS62905,ABX87524
AAS62904,ABX85224
AAS62903,ABX88320
AAS62902,ABX85415
AAS62901,ABX84898
AAS62900,ABX86464
AAS62899,ABX86634
AAS62898,ABX85446
AAS62897,ABX84906
AAS62896,ABX86333
AAS62895,ABX86144
AAS62893,ABX85981
AAS62892,ABX87509
AAS62890,ABX87759
AAS62889,ABX85757
AAS62888,ABX85543
AAS62887,ABX85034
AAS62886,ABX86368
AAS62885,ABX84928
AAS62883,ABX87114
AAS62882,ABX88616
AAS62881,ABX88159
AAS62880,ABX88622
AAS62878,ABX88160
AAS62876,ABX84919
AAS62875,ABX85134
AAS62874,ABX86424
AAS62873,ABX87712
AAS62871,ABX88485
AAS62870,ABX88063
AAS62869,ABX88513
AAS62868,ABX88043
AAS62867,ABX85487
AAS62866,ABX85003
AAS62865,ABX88696
AAS62864,ABX87103
AAS62863,ABX87701
AAS62862,ABX84891
AAS62861,ABX88040
AAS62860,ABX88511
AAS62859,ABX86321
AAS63003,ABX88088
AAS63002,ABX88216
AAS63001,ABX87245
AAS63000,ABX88013
AAS61012,ABX86312
AAS61013,ABX84930
AAS61014,ABX88125
AAS61015,ABX88687
AAS61016,ABX88556
AAS61017,ABX87165
AAS61679,ABX86083
AAS61678,ABX87104
AAS61677,ABX87462
AAS61676,ABX86910
AAS61675,ABX88297
AAS61674,ABX87751
AAS61672,ABX86615
AAS61671,ABX84948
AAS61670,ABX86431
AAS61669,ABX86031
AAS61667,ABX85576
AAS61666,ABX85170
AAS61665,ABX86663
AAS61664,ABX86224
AAS61663,ABX85897
AAS61660,ABX87236
AAS61659,ABX85615
AAS61658,ABX86048
AAS61657,ABX87870
AAS61656,ABX88418
AAS61655,ABX86816
AAS61654,ABX87355
AAS61653,ABX87060
AAS61652,ABX85947
AAS61569,ABX85314
AAS61570,ABX86701
AAS61571,ABX87740
AAS61572,ABX85368
AAS61573,ABX87009
AAS61574,ABX88366
AAS61575,ABX86609
AAS61576,ABX86089
AAS61577,ABX86592
AAS61578,ABX86724
AAS61579,ABX88119
AAS61580,ABX87682
AAS61581,ABX85511
AAS63004,ABX87115
AAS63005,ABX87649
AAS63006,ABX86412
AAS63007,ABX86976
AAS63008,ABX84934
AAS63009,ABX85349
AAS63010,ABX88179
AAS63011,ABX88629
AAS63012,ABX87556
AAS63066,ABX87280
AAS63065,ABX87648
AAS63064,ABX87222
AAS63063,ABX88482
AAS63062,ABX85519
AAS63061,ABX85589
AAS63060,ABX85175
AAS63059,ABX86682
AAS63057,ABX86257
AAS63056,ABX85808
AAS63055,ABX85881
AAS63054,ABX86457
AAS63051,ABX86973
AAS63050,ABX87081
AAS63048,ABX87612
AAS63047,ABX87842
AAS63046,ABX88259
AAS63045,ABX85302
AAS63044,ABX85604
AAS63043,ABX85723
AAS63042,ABX87367
AAS63041,ABX86961
AAS63040,ABX88006
AAS63039,ABX88365
AAS63038,ABX85580
AAS63037,ABX85148
AAS63036,ABX86318
AAS63033,ABX85814
AAS63032,ABX85789
AAS63030,ABX85225
AAS63029,ABX86952
AAS63028,ABX87490
AAS63026,ABX88211
AAS63025,ABX86959
AAS63024,ABX85699
AAS63023,ABX87773
AAS63022,ABX87628
AAS63020,ABX88693
AAS63017,ABX85507
AAS63016,ABX84992
AAS63015,ABX86633
AAS60998,ABX88209
AAS60997,ABX87736
AAS60996,ABX88394
AAS60995,ABX86914
AAS60994,ABX87602
AAS60993,ABX86161
AAS60992,ABX85288
AAS60991,ABX87810
AAS60990,ABX86373
AAS60989,ABX85818
AAS60988,ABX85572
AAS60986,ABX85165
AAS60985,ABX88381
AAS60983,ABX87305
AAS60981,ABX86335
AAS60980,ABX85900
AAS60978,ABX87041
AAS60977,ABX87603
AAS60976,ABX87136
AAS60975,ABX87550
AAS60974,ABX86011
AAS60972,ABX86437
AAS60969,ABX85344
AAS60968,ABX88577
AAS60967,ABX87196
AAS60966,ABX86572
AAS60965,ABX86445
AAS60964,ABX85718
AAS60963,ABX85114
AAS60962,ABX88251
AAS60961,ABX87787
AAS60960,ABX87399
AAS60959,ABX86964
AAS60957,ABX86975
AAS60956,ABX87109
AAS60955,ABX85597
AAS60953,ABX87442
AAS60952,ABX87826
AAS60950,ABX85649
AAS60949,ABX86142
AAS63657,ABX84993
AAS63658,ABX87453
AAS63659,ABX88456
AAS63660,ABX85425
AAS63661,ABX85729
AAS63662,ABX85131
AAS63664,ABX87631
AAS63665,ABX87036
AAS63666,ABX86479
AAS63667,ABX87637
AAS63668,ABX85646
AAS63669,ABX88142
AAS63670,ABX88660
AAS63701,ABX85811
AAS63700,ABX85081
AAS63699,ABX85135
AAS63969,ABX85823
AAS63698,ABX86351
AAS63697,ABX86696
AAS63696,ABX86828
AAS63694,ABX87331
AAS63693,ABX87565
AAS63692,ABX86261
AAS63691,ABX85021
AAS63690,ABX85564
AAS63689,ABX87926
AAS63688,ABX85671
AAS63687,ABX87711
AAS63686,ABX87195
AAS63685,ABX88641
AAS63684,ABX87975
AAS63683,ABX85424
AAS63682,ABX85238
AAS63681,ABX86414
AAS63680,ABX85997
AAS63679,ABX86929
AAS61008,ABX87980
AAS61007,ABX88610
AAS61006,ABX88178
AAS61005,ABX84868
AAS61004,ABX86338
AAS61003,ABX86153
AAS61002,ABX87411
AAS62194,ABX84967
AAS60999,ABX86463
AAS63458,ABX88526
AAS63457,ABX87037
AAS63456,ABX87031
AAS63455,ABX88210
AAS62959,ABX88016
AAS62960,ABX88535
AAS62961,ABX87977
AAS62962,ABX87673
AAS62963,ABX87159
AAS62964,ABX85850
AAS62965,ABX85538
AAS62966,ABX85010
AAS62967,ABX87049
AAS62968,ABX87587
AAS62969,ABX87038
AAS62970,ABX86339
AAS62971,ABX86046
AAS62972,ABX85226
AAS62973,ABX84971
AAS62974,ABX87997
AAS62975,ABX87722
AAS62976,ABX87990
AAS62977,ABX85912
AAS62978,ABX86079
AAS62979,ABX86755
AAS62980,ABX86195
AAS62981,ABX86610
AAS62982,ABX85366
AAS62983,ABX85772
AAS62984,ABX87857
AAS62985,ABX88292
AAS62986,ABX87055
AAS62988,ABX86944
AAS62989,ABX86509
AAS62990,ABX85969
AAS62991,ABX87057
AAS62993,ABX88111
AAS62994,ABX85348
AAS62995,ABX84943
AAS62996,ABX85941
AAS62997,ABX88368
AAS62998,ABX86906
AAS60946,ABX86812
AAS60945,ABX87342
AAS60944,ABX86377
AAS60943,ABX86759
AAS60941,ABX85160
AAS60940,ABX87658
AAS60939,ABX88593
AAS60938,ABX85192
AAS60937,ABX84989
AAS60936,ABX86096
AAS60935,ABX85751
AAS60934,ABX85800
AAS60933,ABX86640
AAS60931,ABX87457
AAS60930,ABX88305
AAS60929,ABX85438
AAS60928,ABX84916
AAS60927,ABX86500
AAS60926,ABX86632
AAS60925,ABX86452
AAS60924,ABX86887
AAS60923,ABX86403
AAS60922,ABX87220
AAS60921,ABX87533
AAS60920,ABX86110
AAS60919,ABX86404
AAS60672,ABX88301
AAS60671,ABX88612
AAS60670,ABX87726
AAS60669,ABX85495
AAS63277,ABX85027
AAS62452,ABX88560
AAS62453,ABX84984
AAS62454,ABX87699
AAS62455,ABX87970
AAS62456,ABX87177
AAS62457,ABX88392
AAS62459,ABX85435
AAS62460,ABX85810
AAS62461,ABX86279
AAS62462,ABX88596
AAS62463,ABX87131
AAS62464,ABX85560
AAS62465,ABX87914
AAS62466,ABX86423
AAS62467,ABX85612
AAS62468,ABX87163
AAS62469,ABX88244
AAS62024,ABX85058
AAS62025,ABX86095
AAS62026,ABX85657
AAS62028,ABX85269
AAS62030,ABX87858
AAS62031,ABX85410
AAS62032,ABX87097
AAS62033,ABX88447
AAS62034,ABX86277
AAS62035,ABX87645
AAS62036,ABX86396
AAS62037,ABX87617
AAS62038,ABX87358
AAS62040,ABX86717
AAS62041,ABX86781
AAS62042,ABX86743
AAS62043,ABX85102
AAS62648,ABX86211
AAS62649,ABX86221
AAS62650,ABX86761
AAS62651,ABX86787
AAS62652,ABX87359
AAS62653,ABX86642
AAS62654,ABX86217
AAS62656,ABX86850
AAS62658,ABX87795
AAS62659,ABX85862
AAS62660,ABX86836
AAS62661,ABX88625
AAS62662,ABX88001
AAS62663,ABX86398
AAS62664,ABX86931
AAS62665,ABX87451
AAS62667,ABX88069
AAS62668,ABX88680
AAS62669,ABX87521
AAS62670,ABX85996
AAS62671,ABX88585
AAS62672,ABX85340
AAS62673,ABX85985
AAS62674,ABX84882
AAS62675,ABX87039
AAS62676,ABX87624
AAS62677,ABX88126
AAS62678,ABX88690
AAS62679,ABX87833
AAS62680,ABX88674
AAS62682,ABX85950
AAS62683,ABX86742
AAS62686,ABX88285
AAS62687,ABX87730
AAS62688,ABX88408
AAS62689,ABX85974
AAS62690,ABX87622
AAS62691,ABX86617
AAS62692,ABX86088
AAS62693,ABX85766
AAS62694,ABX86451
AAS62695,ABX85999
AAS62697,ABX84974
AAS62698,ABX88184
AAS62699,ABX85610
AAS62700,ABX87139
AAS62701,ABX86020
AAS62702,ABX86117
AAS62703,ABX85417
AAS62704,ABX84889
AAS62705,ABX87326
AAS62706,ABX86773
AAS62707,ABX87229
AAS62708,ABX86677
AAS62709,ABX85652
AAS62710,ABX87210
AAS62711,ABX86820
AAS62712,ABX86679
AAS62713,ABX86039
AAS62714,ABX85332
AAS62715,ABX84951
AAS62716,ABX88261
AAS62717,ABX87974
AAS62718,ABX87475
AAS62719,ABX86653
AAS62720,ABX86002
AAS62721,ABX86486
AAS62722,ABX87132
AAS62723,ABX88699
AAS62724,ABX85363
AAS62726,ABX86521
AAS62729,ABX87625
AAS62730,ABX87211
AAS62731,ABX88304
AAS62732,ABX85250
AAS62733,ABX85791
AAS62734,ABX86081
AAS62735,ABX85962
AAS62738,ABX87327
AAS62739,ABX87951
AAS62740,ABX88387
AAS62741,ABX85215
AAS62742,ABX88685
AAS63441,ABX87126
AAS63440,ABX86791
AAS63439,ABX88405
AAS63438,ABX85709
AAS63437,ABX85439
AAS63436,ABX86119
AAS63435,ABX86430
AAS63434,ABX86711
AAS63433,ABX85126
AAS63432,ABX87812
AAS63431,ABX88116
AAS63430,ABX88354
AAS63429,ABX87119
AAS63428,ABX87314
AAS63426,ABX86037
AAS63425,ABX87387
AAS63424,ABX86582
AAS63423,ABX87003
AAS63422,ABX87397
AAS63421,ABX87799
AAS63420,ABX88601
AAS63419,ABX86946
AAS63418,ABX87461
AAS63417,ABX87749
AAS63416,ABX88299
AAS63415,ABX88688
AAS63414,ABX85346
AAS63413,ABX85748
AAS63410,ABX86067
AAS63409,ABX85707
AAS63408,ABX84914
AAS60478,ABX86641
AAS60477,ABX87300
AAS60476,ABX88386
AAS60475,ABX87967
AAS60474,ABX86725
AAS60473,ABX86803
AAS60472,ABX85478
AAS60471,ABX86017
AAS60470,ABX85051
AAS60469,ABX85101
AAS60467,ABX87581
AAS60466,ABX88120
AAS60465,ABX87170
AAS60464,ABX87694
AAS60463,ABX88372
AAS60462,ABX87928
AAS60461,ABX86880
AAS60460,ABX86671
AAS60459,ABX86245
AAS60458,ABX86687
AAS60457,ABX86271
AAS60456,ABX85573
AAS60455,ABX85162
AAS60454,ABX87733
AAS60453,ABX88275
AAS60452,ABX86942
AAS60451,ABX87497
AAS60450,ABX87690
AAS60449,ABX86070
AAS60448,ABX85854
AAS60447,ABX86402
AAS60446,ABX85514
AAS60445,ABX86723
AAS60444,ABX84866
AAS60443,ABX85379
AAS60442,ABX87891
AAS60440,ABX87953
AAS60439,ABX88428
AAS60438,ABX85606
AAS60437,ABX86700
AAS60436,ABX85157
AAS60435,ABX86655
AAS60434,ABX86278
AAS60433,ABX87265
AAS60432,ABX86896
AAS60431,ABX87228
AAS60430,ABX86197
AAS60429,ABX86739
AAS60427,ABX85621
AAS60426,ABX88100
AAS60425,ABX87903
AAS60424,ABX87045
AAS60423,ABX86413
AAS60421,ABX85738
AAS60420,ABX85550
AAS60419,ABX87800
AAS60418,ABX88658
AAS60417,ABX88075
AAS60416,ABX86868
AAS60415,ABX87158
AAS60413,ABX88303
AAS60412,ABX87526
AAS60411,ABX86494
AAS60409,ABX85952
AAS60408,ABX86007
AAS60407,ABX84880
AAS60406,ABX88167
AAS60405,ABX88605
AAS60403,ABX86389
AAS60402,ABX87623
AAS60401,ABX86212
AAS64103,ABX84978
AAS64105,ABX88602
AAS64107,ABX85325
AAS64108,ABX85187
AAS64109,ABX86329
AAS64110,ABX87679
AAS64111,ABX87982
AAS64112,ABX87972
AAS64113,ABX85577
AAS64115,ABX88308
AAS64116,ABX86813
AAS64117,ABX86613
AAS64118,ABX85103
AAS64119,ABX85330
AAS64120,ABX87916
AAS64121,ABX86884
AAS64122,ABX87301
AAS64123,ABX87855
AAS64124,ABX88432
AAS64125,ABX86802
AAS64126,ABX87351
AAS64127,ABX88054
AAS64128,ABX88502
AAS64129,ABX87167
AAS64130,ABX86851
AAS64131,ABX85918
AAS64132,ABX86306
AAS64133,ABX87128
AAS64134,ABX87569
AAS64135,ABX85324
AAS64136,ABX85347
AAS64137,ABX88162
AAS60398,ABX85033
AAS60397,ABX85345
AAS60396,ABX88000
AAS60395,ABX88578
AAS60392,ABX87153
AAS60391,ABX88189
AAS60390,ABX88627
AAS63672,ABX88347
AAS63673,ABX87674
AAS63674,ABX85099
AAS63675,ABX88664
AAS63764,ABX85365
AAS63763,ABX86980
AAS63762,ABX86286
AAS63761,ABX85233
AAS63760,ABX88589
AAS63759,ABX85992
AAS63758,ABX85536
AAS63757,ABX86898
AAS63756,ABX87169
AAS63755,ABX88645
AAS63754,ABX88028
AAS63753,ABX85663
AAS63752,ABX86860
AAS63751,ABX88450
AAS63750,ABX87360
AAS63748,ABX85666
AAS63747,ABX85259
AAS63746,ABX87731
AAS63745,ABX85513
AAS63744,ABX86381
AAS63743,ABX86815
AAS63742,ABX85579
AAS63741,ABX86012
AAS63740,ABX88609
AAS63739,ABX85167
AAS63738,ABX87821
AAS63737,ABX88161
AAS63735,ABX87443
AAS63734,ABX85228
AAS63733,ABX86978
AAS63732,ABX86076
AAS63730,ABX87432
AAS63729,ABX86966
AAS62317,ABX88252
AAS63727,ABX86993
AAS63724,ABX85703
AAS63723,ABX86764
AAS63722,ABX86357
AAS63720,ABX87434
AAS63718,ABX88374
AAS63716,ABX86384
AAS63715,ABX85834
AAS63714,ABX88267
AAS63713,ABX86907
AAS63711,ABX85542
AAS63709,ABX85022
AAS63708,ABX85804
AAS63707,ABX87708
AAS63706,ABX87180
AAS63705,ABX86698
AAS63704,ABX86282
AAS63703,ABX85587
AAS63702,ABX85109
AAS63301,ABX86716
AAS63300,ABX86179
AAS63299,ABX85092
AAS63298,ABX86491
AAS63297,ABX87194
AAS63296,ABX87719
AAS63295,ABX86388
AAS63294,ABX87922
AAS63293,ABX88360
AAS63292,ABX86862
AAS63291,ABX87277
AAS63237,ABX87761
AAS63238,ABX88220
AAS63239,ABX86948
AAS63240,ABX87485
AAS63241,ABX85057
AAS63242,ABX88003
AAS63243,ABX85400
AAS63244,ABX87709
AAS63245,ABX88131
AAS63247,ABX88597
AAS63248,ABX87107
AAS63249,ABX87544
AAS63250,ABX87145
AAS63251,ABX86967
AAS63252,ABX85480
AAS63253,ABX84959
AAS63254,ABX88203
AAS63255,ABX84932
AAS63256,ABX88128
AAS60699,ABX88691
AAS60698,ABX86100
AAS60697,ABX86614
AAS60696,ABX85241
AAS60695,ABX85780
AAS60694,ABX87827
AAS60693,ABX85281
AAS60692,ABX88273
AAS60690,ABX87006
AAS60689,ABX85568
AAS60688,ABX85180
AAS60687,ABX88382
AAS60686,ABX87956
AAS60684,ABX87008
AAS60683,ABX85266
AAS60682,ABX86656
AAS60680,ABX87414
AAS60679,ABX87012
AAS60678,ABX88584
AAS60677,ABX88169
AAS60676,ABX85763
AAS60675,ABX85327
AAS60820,ABX88025
AAS60822,ABX86442
AAS60823,ABX85920
AAS60824,ABX87324
AAS60825,ABX87157
AAS60826,ABX88633
AAS60827,ABX86190
AAS60828,ABX86645
AAS60829,ABX85127
AAS60830,ABX85457
AAS60831,ABX85561
AAS60832,ABX88263
AAS60833,ABX86913
AAS60834,ABX86878
AAS60835,ABX86226
AAS60836,ABX85039
AAS60837,ABX85765
AAS60839,ABX88076
AAS60840,ABX87832
AAS60841,ABX87203
AAS60842,ABX86922
AAS60843,ABX87464
AAS60844,ABX86586
AAS60846,ABX84944
AAS60847,ABX85761
AAS60848,ABX88510
AAS60849,ABX87110
AAS60850,ABX85944
AAS60851,ABX86435
AAS60852,ABX86485
AAS60853,ABX84870
AAS60854,ABX85384
AAS60855,ABX85785
AAS60856,ABX85277
AAS60857,ABX84875
AAS60858,ABX85905
AAS60859,ABX87309
AAS60860,ABX86920
AAS63290,ABX88503
AAS60863,ABX85104
AAS60864,ABX85054
AAS60865,ABX87296
AAS60866,ABX87512
AAS60868,ABX87191
AAS60869,ABX85557
AAS60870,ABX88370
AAS60871,ABX87936
AAS60872,ABX88172
AAS60873,ABX87684
AAS60874,ABX87208
AAS60876,ABX85440
AAS60877,ABX88619
AAS60878,ABX87146
AAS60879,ABX85919
AAS60880,ABX86322
AAS60881,ABX85041
AAS60882,ABX85486
AAS60883,ABX88035
AAS60884,ABX88446
AAS60885,ABX87546
AAS60886,ABX85530
AAS60887,ABX85006
AAS60888,ABX85444
AAS60889,ABX85056
AAS60890,ABX86294
AAS60892,ABX85821
AAS60893,ABX87566
AAS60894,ABX87151
AAS60895,ABX85030
AAS60897,ABX86098
AAS60899,ABX88061
AAS60900,ABX88501
AAS60901,ABX87937
AAS60902,ABX88403
AAS60903,ABX86767
AAS60904,ABX87336
AAS60905,ABX86675
AAS60906,ABX87958
AAS60907,ABX88448
AAS60908,ABX85130
AAS60909,ABX85634
AAS60910,ABX86591
AAS60911,ABX85321
AAS60912,ABX86826
AAS60913,ABX87350
AAS60914,ABX86171
AAS63531,ABX85687
AAS63529,ABX87370
AAS63527,ABX86498
AAS63526,ABX86940
AAS63525,ABX85304
AAS63524,ABX87373
AAS63523,ABX88023
AAS61689,ABX86508
AAS63522,ABX86841
AAS63521,ABX85014
AAS63520,ABX85549
AAS63519,ABX85121
AAS63518,ABX85214
AAS63517,ABX86631
AAS63516,ABX87729
AAS63515,ABX85740
AAS63514,ABX87013
AAS63513,ABX88379
AAS63512,ABX86140
AAS63510,ABX85147
AAS63508,ABX87366
AAS63507,ABX85336
AAS63506,ABX84997
AAS63505,ABX88628
AAS63504,ABX88192
AAS63502,ABX87046
AAS63500,ABX86123
AAS63499,ABX85960
AAS63498,ABX88420
AAS64050,ABX85112
AAS63495,ABX85617
AAS63494,ABX86170
AAS63493,ABX86712
AAS63492,ABX86894
AAS63491,ABX87421
AAS63490,ABX87930
AAS63489,ABX88499
AAS63487,ABX86104
AAS63486,ABX87517
AAS63483,ABX86800
AAS63482,ABX88626
AAS63481,ABX87923
AAS63480,ABX85605
AAS63479,ABX85191
AAS63478,ABX87005
AAS63477,ABX87583
AAS63476,ABX87994
AAS63474,ABX85267
AAS63473,ABX85042
AAS63471,ABX85427
AAS63470,ABX86587
AAS63469,ABX86411
AAS63468,ABX88352
AAS63466,ABX85784
AAS63465,ABX86060
AAS63464,ABX86612
AAS63532,ABX85760
AAS63533,ABX84909
AAS63534,ABX88427
AAS63535,ABX87866
AAS63536,ABX88070
AAS63538,ABX87528
AAS63542,ABX85907
AAS63543,ABX85509
AAS63544,ABX85001
AAS63545,ABX86720
AAS63546,ABX87286
AAS63547,ABX85592
AAS63548,ABX85195
AAS63549,ABX87912
AAS63550,ABX85556
AAS63551,ABX88306
AAS63553,ABX85796
AAS63554,ABX86585
AAS63555,ABX86407
AAS63556,ABX85463
AAS63557,ABX87931
AAS63558,ABX88325
AAS63561,ABX85301
AAS63562,ABX85355
AAS63563,ABX88376
AAS63564,ABX86998
AAS63567,ABX85217
AAS63568,ABX87043
AAS64138,ABX85935
AAS64139,ABX84892
AAS64140,ABX85419
AAS64141,ABX87599
AAS64142,ABX88181
AAS64143,ABX85998
AAS64144,ABX86526
AAS64146,ABX85633
AAS64147,ABX88580
AAS64148,ABX87915
AAS64149,ABX87995
AAS64150,ABX86778
AAS64153,ABX85426
AAS64154,ABX85539
AAS64155,ABX87910
AAS64156,ABX87985
AAS64157,ABX88540
AAS64158,ABX86525
AAS64159,ABX86481
AAS64160,ABX87626
AAS64161,ABX88021
AAS64162,ABX88681
AAS64163,ABX85271
AAS64164,ABX86421
AAS64165,ABX84961
AAS64166,ABX87472
AAS64167,ABX87835
AAS64168,ABX88397
AAS64169,ABX87010
AAS64170,ABX87448
AAS64171,ABX86050
AAS64172,ABX86731
AAS64173,ABX85199
AAS64174,ABX85968
AAS64175,ABX86280
AAS64176,ABX88653
AAS63944,ABX84779
AAS58762,ABX84770
AAS58763,ABX84843
AAS58764,ABX84767
AAS58765,ABX84791
AAS58766,ABX84752
AAS58767,ABX84784
AAS63094,ABX84750
AAS63943,ABX84754
AAS58700,ABX84813
AAS58699,ABX84848
AAS58681,ABX84799
AAS58683,ABX84846
AAS58684,ABX84787
AAS58685,ABX84858
AAS58686,ABX84764
AAS58689,ABX84814
AAS58690,ABX84746
AAS58691,ABX84747
AAS58694,ABX84819
AAS58695,ABX84834
AAS58696,ABX84788
AAS58697,ABX84830
AAS58698,ABX84822
AAS58680,ABX84753
AAS58676,ABX84847
AAS58675,ABX84768
AAS58674,ABX84774
AAS58673,ABX84850
AAS58672,ABX84828
AAS58671,ABX84762
AAS58670,ABX84763
AAS58669,ABX84827
AAS58668,ABX84821
AAS58666,ABX84829
AAS58665,ABX84805
AAS58664,ABX84757
AAS58663,ABX84824
AAS58662,ABX84798
AAS58661,ABX84862
AAS58660,ABX84797
AAS58659,ABX84802
AAS58658,ABX84793
AAS58657,ABX84853
AAS58656,ABX84771
AAS58655,ABX84806
AAS58654,ABX84772
AAS58653,ABX84837
AAS58652,ABX84809
AAS58651,ABX84756
AAS58650,ABX84845
AAS58649,ABX84777
AAS58648,ABX84789
AAS58647,ABX84748
AAS58646,ABX84807
AAS58645,ABX84801
AAS58644,ABX84852
AAS58643,ABX84765
AAS58642,ABX84773
AAS58640,ABX84792
AAS58638,ABX84815
AAS58701,ABX84816
AAS58702,ABX84861
AAS58704,ABX84755
AAS63678,ABX84810
AAS58705,ABX84835
AAS58708,ABX84769
AAS58709,ABX84760
AAS58710,ABX84838
AAS63649,ABX84766
AAS58756,ABX84758
AAS58755,ABX84782
AAS58754,ABX84776
AAS58750,ABX84745
AAS58525,ABX84775
AAS58749,ABX84840
AAS58748,ABX84781
AAS58747,ABX84851
AAS58746,ABX84812
AAS58745,ABX84842
AAS58744,ABX84836
AAS58740,ABX84849
AAS58739,ABX84818
AAS58737,ABX84859
AAS58736,ABX84796
AAS58735,ABX84857
AAS58733,ABX84817
AAS58731,ABX84744
AAS58729,ABX84856
AAS58728,ABX84780
AAS58594,ABX88739
AAS58593,ABX88715
AAS58592,ABX88709
AAS58590,ABX88774
AAS58589,ABX88720
AAS58588,ABX88767
AAS58587,ABX88783
AAS58586,ABX88734
AAS58583,ABX88762
AAS58582,ABX88746
AAS58581,ABX88730
AAS58580,ABX88704
AAS58579,ABX88719
AAS58577,ABX88786
AAS58576,ABX88752
AAS58574,ABX88701
AAS58573,ABX88779
AAS58572,ABX88727
AAS58571,ABX88711
AAS58570,ABX88735
AAS58569,ABX88770
AAS58568,ABX88731
AAS58567,ABX88733
AAS58566,ABX88764
AAS58565,ABX88778
AAS58564,ABX88760
AAS58563,ABX88745
AAS58562,ABX88717
AAS58561,ABX88784
AAS58560,ABX88721
AAS58559,ABX88737
AAS58558,ABX88728
AAS58557,ABX88714
AAS58556,ABX88708
AAS58555,ABX88759
AAS58554,ABX88742
AAS58553,ABX88773
AAS58551,ABX88700
AAS58550,ABX88726
AAS58549,ABX88776
AAS58548,ABX88751
AAS58547,ABX88706
AAS58546,ABX88775
AAS58545,ABX88732
AAS58544,ABX88705
AAS58543,ABX88724
AAS58542,ABX88738
AAS58541,ABX88722
AAS58540,ABX88768
AAS58539,ABX88712
AAS58536,ABX88718
AAS58535,ABX88723
AAS58533,ABX88765
AAS58532,ABX88744
AAS58531,ABX88749
AAS58528,ABX88777
AAS58527,ABX88756
AAS58526,ABX88787
AAS58523,ABX88713
AAS58584,ABX88736
AAS58538,ABX88785
AAS58603,ABX88707
AAS58602,ABX88781
AAS58601,ABX88743
AAS58600,ABX88748
AAS60523,ABX88757
AAS58598,ABX88747
AAS58597,ABX88780
AAS58596,ABX88703
