Hit_ID,Query_ID
ABG12759,ABX85069
ABG12760,ABX88239
ABG12761,ABX86327
ABG12762,ABX86620
ABG12763,ABX87987
ABG12764,ABX85848
ABG12765,ABX85537
ABG12766,ABX87378
ABG12768,ABX87571
ABG12769,ABX85929
ABG12770,ABX85295
ABG12771,ABX85354
ABG12772,ABX87535
ABG12773,ABX85958
ABG12775,ABX84952
ABG12776,ABX88243
ABG12777,ABX88686
ABG12778,ABX86877
ABG12779,ABX86602
ABG12780,ABX86066
ABG14592,ABX86829
ABG14593,ABX85533
ABG14595,ABX85012
ABG14596,ABX87677
ABG14597,ABX88064
ABG14598,ABX87260
ABG14599,ABX85859
ABG14600,ABX86296
ABG14601,ABX88544
ABG14602,ABX85447
ABG14603,ABX87702
ABG14604,ABX87044
ABG14605,ABX87582
ABG14606,ABX87872
ABG14607,ABX85764
ABG14608,ABX86177
ABG14609,ABX86844
ABG14610,ABX87269
ABG14611,ABX88592
ABG14612,ABX85261
ABG14613,ABX86065
ABG14614,ABX86600
ABG14615,ABX87020
ABG14616,ABX87294
ABG14617,ABX87823
ABG14618,ABX87152
ABG14619,ABX85746
ABG14620,ABX88095
ABG14621,ABX86454
ABG14622,ABX85068
ABG14623,ABX87386
ABG14624,ABX86621
ABG14625,ABX85674
ABG14626,ABX85869
ABG14627,ABX88265
ABG14628,ABX85067
ABG14629,ABX88049
ABG14630,ABX88493
ABG14631,ABX87304
ABG14632,ABX88468
ABG14633,ABX85074
ABG12814,ABX86676
ABG12815,ABX86365
ABG12816,ABX87532
ABG12819,ABX85904
ABG12820,ABX84894
ABG12821,ABX86477
ABG12822,ABX87514
ABG12823,ABX88631
ABG14266,ABX86165
ABG14265,ABX87561
ABG14264,ABX86783
ABG14261,ABX86295
ABG14260,ABX85062
ABG14259,ABX87406
ABG14258,ABX88085
ABG14257,ABX87563
ABG14255,ABX87848
ABG14254,ABX88257
ABG14253,ABX87524
ABG14252,ABX85224
ABG14251,ABX88320
ABG14250,ABX85415
ABG14249,ABX84898
ABG14248,ABX86464
ABG14247,ABX86634
ABG14246,ABX85446
ABG14245,ABX84906
ABG14241,ABX86333
ABG14240,ABX86144
ABG14239,ABX85981
ABG14238,ABX87509
ABG14236,ABX87759
ABG14235,ABX85757
ABG14232,ABX85543
ABG14231,ABX85034
ABG14230,ABX86368
ABG14229,ABX84928
ABG14227,ABX87114
ABG14226,ABX88616
ABG14225,ABX88159
ABG14224,ABX88622
ABG14222,ABX88160
ABG14220,ABX84919
ABG14219,ABX85134
ABG14218,ABX86424
ABG14217,ABX87712
ABG14215,ABX88485
ABG14214,ABX88063
ABG14213,ABX88513
ABG14212,ABX88043
ABG14211,ABX85487
ABG14210,ABX85003
ABG14209,ABX88696
ABG14208,ABX87103
ABG14207,ABX87701
ABG14206,ABX84891
ABG14205,ABX85544
ABG14204,ABX88040
ABG14203,ABX88479
ABG14202,ABX88072
ABG14201,ABX88511
ABG14200,ABX86321
ABG12474,ABX88088
ABG12475,ABX88216
ABG12476,ABX87245
ABG12477,ABX88013
ABG14640,ABX86312
ABG14639,ABX84930
ABG14638,ABX88125
ABG14637,ABX88687
ABG14636,ABX88556
ABG14635,ABX87165
ABG12813,ABX86083
ABG12812,ABX87104
ABG12811,ABX87462
ABG12810,ABX86910
ABG12808,ABX88297
ABG12807,ABX87751
ABG12805,ABX86615
ABG12804,ABX84948
ABG12803,ABX86431
ABG12802,ABX86031
ABG12799,ABX85576
ABG12798,ABX85170
ABG12797,ABX86663
ABG12796,ABX86224
ABG12795,ABX85897
ABG12792,ABX87236
ABG12791,ABX85615
ABG12790,ABX86048
ABG12789,ABX87870
ABG12788,ABX88418
ABG12787,ABX86816
ABG12786,ABX87355
ABG12785,ABX87060
ABG12784,ABX85947
ABG12695,ABX85314
ABG12696,ABX86701
ABG12697,ABX87740
ABG12698,ABX85368
ABG12699,ABX87009
ABG12700,ABX88366
ABG12701,ABX86609
ABG12702,ABX86089
ABG12703,ABX86592
ABG12704,ABX86724
ABG12705,ABX88119
ABG12706,ABX87682
ABG12707,ABX85511
ABG12471,ABX88010
ABG12470,ABX87115
ABG12469,ABX87649
ABG12468,ABX86412
ABG12467,ABX86976
ABG12466,ABX84934
ABG12465,ABX85349
ABG12464,ABX88179
ABG12463,ABX88629
ABG12462,ABX87556
ABG12461,ABX87280
ABG12460,ABX87648
ABG12459,ABX87222
ABG12458,ABX88482
ABG12457,ABX85519
ABG12456,ABX85589
ABG12455,ABX85175
ABG12454,ABX86682
ABG12453,ABX86257
ABG12452,ABX85808
ABG12451,ABX85881
ABG12450,ABX86457
ABG12449,ABX86973
ABG12447,ABX87081
ABG12446,ABX87612
ABG12445,ABX87842
ABG12444,ABX88259
ABG12443,ABX85302
ABG12442,ABX85604
ABG12441,ABX85723
ABG12440,ABX87367
ABG12439,ABX86961
ABG12438,ABX88006
ABG12437,ABX88365
ABG12436,ABX85580
ABG12435,ABX85148
ABG12434,ABX86318
ABG12431,ABX85814
ABG12430,ABX85789
ABG12428,ABX85225
ABG12427,ABX86952
ABG12426,ABX87490
ABG12424,ABX88211
ABG12423,ABX86959
ABG12422,ABX85699
ABG12421,ABX87773
ABG12420,ABX87628
ABG12418,ABX88693
ABG12415,ABX85507
ABG12414,ABX84992
ABG12413,ABX86633
ABG12412,ABX85397
ABG14655,ABX88209
ABG14656,ABX87736
ABG14657,ABX88394
ABG14658,ABX86914
ABG14659,ABX87602
ABG14660,ABX86161
ABG14661,ABX85288
ABG14662,ABX87810
ABG14666,ABX86373
ABG14667,ABX85818
ABG14668,ABX85572
ABG14669,ABX85165
ABG14670,ABX88381
ABG14671,ABX87305
ABG14673,ABX86335
ABG14674,ABX85900
ABG14675,ABX87041
ABG14676,ABX87603
ABG14677,ABX87136
ABG14678,ABX87550
ABG14679,ABX86011
ABG14680,ABX86437
ABG14682,ABX85344
ABG14683,ABX88577
ABG14684,ABX87196
ABG14685,ABX86572
ABG14686,ABX86445
ABG14687,ABX85718
ABG14688,ABX85114
ABG14689,ABX88251
ABG14690,ABX87787
ABG14691,ABX87399
ABG14692,ABX86964
ABG14694,ABX86975
ABG14695,ABX87109
ABG14696,ABX85597
ABG14698,ABX87442
ABG14699,ABX87826
ABG14701,ABX85649
ABG14702,ABX86142
ABG14703,ABX85719
ABG12294,ABX84993
ABG12295,ABX87453
ABG12296,ABX88456
ABG12297,ABX85425
ABG12298,ABX85729
ABG12299,ABX85131
ABG12301,ABX87631
ABG12302,ABX87036
ABG12303,ABX86479
ABG12304,ABX87637
ABG12306,ABX85646
ABG12307,ABX88142
ABG12308,ABX88660
ABG12386,ABX85811
ABG12387,ABX86376
ABG12388,ABX85081
ABG12389,ABX85135
ABG16041,ABX85823
ABG12390,ABX86351
ABG12391,ABX86696
ABG12392,ABX86828
ABG12393,ABX87331
ABG12394,ABX87565
ABG12395,ABX86261
ABG12396,ABX85021
ABG12397,ABX85564
ABG12398,ABX87926
ABG12399,ABX85671
ABG12400,ABX87711
ABG12401,ABX87195
ABG12402,ABX88641
ABG12403,ABX87975
ABG12404,ABX85424
ABG12405,ABX85238
ABG12406,ABX86414
ABG12407,ABX85997
ABG12408,ABX86929
ABG14645,ABX87980
ABG14646,ABX88610
ABG14647,ABX88178
ABG14648,ABX84868
ABG14649,ABX86338
ABG14650,ABX86153
ABG14651,ABX87411
ABG14654,ABX86463
ABG15388,ABX88526
ABG15389,ABX87037
ABG15390,ABX87031
ABG15391,ABX88210
ABG12520,ABX88569
ABG12519,ABX88016
ABG12518,ABX88535
ABG12517,ABX87977
ABG12516,ABX87673
ABG12515,ABX87159
ABG12514,ABX85850
ABG12513,ABX85538
ABG12512,ABX85010
ABG12511,ABX87049
ABG12510,ABX87587
ABG12509,ABX87038
ABG12508,ABX86339
ABG12507,ABX86046
ABG12506,ABX85226
ABG12505,ABX84971
ABG12504,ABX87997
ABG12503,ABX87722
ABG12502,ABX87990
ABG12501,ABX85912
ABG12500,ABX86079
ABG12499,ABX86755
ABG12498,ABX86195
ABG12497,ABX86610
ABG12496,ABX85366
ABG12495,ABX85772
ABG12494,ABX87857
ABG12493,ABX88292
ABG12492,ABX87055
ABG12491,ABX86944
ABG12490,ABX86509
ABG12488,ABX85969
ABG12486,ABX87057
ABG12484,ABX88111
ABG12483,ABX85348
ABG12482,ABX84943
ABG12481,ABX85941
ABG12480,ABX88368
ABG12479,ABX86906
ABG12409,ABX87321
ABG14706,ABX86812
ABG14708,ABX87342
ABG14709,ABX86377
ABG14710,ABX86759
ABG14711,ABX85160
ABG14712,ABX87658
ABG14713,ABX88593
ABG14714,ABX85192
ABG14715,ABX84989
ABG14716,ABX86096
ABG14717,ABX85751
ABG14718,ABX85800
ABG14719,ABX86640
ABG14720,ABX87457
ABG14721,ABX88305
ABG14722,ABX85438
ABG14723,ABX84916
ABG14724,ABX86500
ABG14725,ABX86632
ABG14726,ABX86452
ABG14727,ABX86887
ABG14728,ABX86403
ABG14729,ABX87220
ABG14730,ABX87533
ABG14731,ABX86110
ABG14732,ABX86404
ABG14735,ABX88301
ABG14822,ABX88612
ABG14821,ABX87726
ABG14820,ABX85495
ABG15578,ABX85027
ABG13883,ABX88560
ABG13884,ABX84984
ABG13885,ABX87699
ABG13886,ABX87970
ABG13887,ABX87177
ABG13888,ABX88392
ABG13890,ABX85435
ABG13891,ABX85810
ABG13892,ABX86279
ABG13893,ABX88596
ABG13894,ABX87131
ABG13895,ABX85560
ABG13896,ABX87914
ABG13897,ABX86423
ABG13898,ABX85612
ABG13900,ABX87163
ABG13901,ABX88244
ABG13818,ABX85058
ABG13817,ABX86095
ABG13816,ABX85657
ABG13815,ABX85269
ABG13813,ABX87858
ABG13812,ABX85410
ABG13811,ABX87097
ABG13810,ABX88447
ABG13809,ABX86277
ABG13808,ABX87645
ABG13807,ABX86396
ABG13806,ABX85839
ABG13805,ABX87617
ABG13804,ABX85117
ABG13802,ABX87358
ABG13800,ABX86781
ABG13799,ABX86743
ABG13798,ABX85102
ABG14337,ABX86169
ABG14338,ABX86211
ABG14339,ABX86221
ABG14340,ABX86761
ABG14341,ABX86787
ABG14342,ABX87359
ABG14343,ABX86642
ABG14344,ABX86217
ABG14345,ABX87282
ABG14348,ABX86850
ABG14349,ABX87795
ABG14350,ABX85862
ABG14351,ABX86836
ABG14352,ABX88625
ABG14353,ABX88001
ABG14354,ABX86398
ABG14355,ABX86931
ABG14356,ABX87451
ABG14358,ABX88069
ABG14359,ABX88680
ABG14360,ABX87521
ABG14361,ABX85996
ABG14362,ABX88585
ABG14365,ABX85340
ABG14366,ABX85985
ABG14367,ABX84882
ABG14368,ABX87039
ABG14369,ABX87624
ABG14370,ABX88126
ABG14371,ABX88690
ABG14372,ABX87833
ABG14373,ABX88674
ABG14375,ABX85950
ABG14376,ABX86742
ABG14378,ABX88285
ABG14379,ABX87730
ABG14380,ABX86817
ABG14381,ABX88408
ABG14382,ABX85974
ABG14383,ABX87622
ABG14384,ABX86617
ABG14385,ABX86088
ABG14386,ABX85766
ABG14387,ABX86451
ABG14389,ABX85999
ABG14390,ABX84974
ABG14391,ABX88184
ABG14392,ABX85610
ABG14393,ABX87139
ABG14396,ABX86020
ABG14397,ABX86117
ABG14398,ABX85417
ABG14400,ABX84889
ABG14401,ABX87326
ABG14402,ABX86773
ABG14403,ABX87229
ABG14404,ABX86677
ABG14405,ABX85652
ABG14406,ABX84922
ABG14407,ABX87210
ABG14408,ABX86820
ABG14409,ABX86679
ABG14410,ABX86039
ABG14411,ABX85332
ABG14412,ABX84951
ABG14413,ABX88261
ABG14414,ABX87974
ABG14415,ABX87475
ABG14416,ABX86653
ABG14417,ABX86002
ABG14418,ABX86486
ABG14419,ABX87132
ABG14334,ABX88699
ABG14333,ABX85363
ABG14331,ABX86521
ABG14330,ABX86969
ABG14329,ABX87625
ABG14328,ABX87211
ABG14327,ABX88304
ABG14326,ABX85250
ABG14325,ABX85791
ABG14324,ABX86081
ABG14323,ABX85962
ABG14320,ABX87327
ABG14319,ABX87951
ABG14318,ABX88387
ABG14317,ABX85215
ABG14316,ABX88685
ABG12218,ABX87463
ABG12217,ABX87126
ABG12216,ABX86791
ABG12215,ABX88405
ABG12214,ABX85709
ABG12213,ABX85439
ABG12212,ABX86119
ABG12211,ABX86430
ABG12210,ABX86711
ABG12209,ABX85126
ABG12208,ABX87812
ABG12207,ABX88116
ABG12206,ABX88354
ABG12205,ABX87119
ABG12204,ABX87314
ABG12202,ABX86037
ABG12201,ABX87387
ABG12200,ABX86582
ABG12199,ABX87003
ABG12198,ABX87397
ABG12197,ABX87799
ABG12196,ABX88601
ABG12195,ABX86946
ABG12194,ABX87461
ABG12193,ABX87749
ABG12192,ABX88299
ABG12191,ABX88688
ABG12190,ABX85346
ABG12189,ABX85748
ABG12186,ABX86067
ABG12183,ABX85707
ABG12182,ABX84914
ABG15231,ABX86641
ABG15232,ABX87300
ABG15233,ABX88386
ABG15234,ABX87967
ABG15235,ABX86725
ABG15236,ABX86803
ABG15237,ABX85478
ABG15238,ABX86017
ABG15239,ABX85051
ABG15240,ABX85101
ABG15241,ABX87581
ABG15242,ABX88120
ABG15243,ABX87170
ABG15244,ABX87694
ABG15246,ABX88372
ABG15247,ABX87928
ABG15248,ABX87288
ABG15249,ABX86880
ABG15250,ABX86671
ABG15251,ABX86245
ABG15252,ABX86687
ABG15253,ABX86271
ABG15254,ABX85573
ABG15255,ABX85162
ABG15256,ABX87733
ABG15257,ABX88275
ABG15258,ABX86942
ABG15259,ABX87497
ABG15260,ABX87690
ABG15261,ABX86070
ABG15262,ABX85854
ABG15263,ABX86402
ABG15264,ABX85514
ABG15266,ABX86723
ABG15267,ABX84866
ABG15268,ABX85379
ABG15269,ABX87891
ABG15271,ABX87953
ABG15272,ABX88428
ABG15273,ABX85606
ABG15274,ABX86700
ABG15275,ABX85157
ABG15276,ABX86655
ABG15277,ABX86278
ABG15278,ABX87265
ABG15279,ABX86896
ABG15280,ABX87228
ABG15281,ABX86197
ABG15282,ABX86739
ABG15284,ABX85621
ABG15285,ABX88100
ABG15286,ABX87903
ABG15287,ABX87045
ABG15288,ABX86413
ABG15289,ABX85738
ABG15290,ABX85550
ABG15291,ABX87800
ABG15292,ABX88658
ABG15293,ABX88075
ABG15294,ABX86868
ABG15295,ABX87158
ABG15297,ABX88303
ABG15298,ABX87526
ABG15299,ABX86494
ABG15301,ABX85952
ABG15302,ABX86007
ABG15303,ABX84880
ABG15304,ABX88167
ABG15305,ABX88605
ABG15309,ABX86389
ABG15310,ABX87623
ABG15311,ABX86212
ABG14999,ABX84978
ABG14997,ABX88602
ABG14995,ABX86230
ABG14993,ABX85325
ABG14992,ABX85187
ABG14991,ABX86329
ABG14990,ABX87679
ABG14989,ABX88529
ABG14987,ABX87982
ABG14986,ABX87972
ABG14985,ABX85577
ABG14980,ABX88308
ABG14979,ABX86813
ABG14978,ABX86613
ABG14977,ABX85103
ABG14976,ABX85330
ABG14975,ABX87916
ABG14974,ABX86884
ABG14973,ABX87301
ABG14972,ABX88432
ABG14971,ABX86802
ABG14970,ABX87351
ABG14969,ABX88054
ABG14968,ABX88502
ABG14967,ABX87167
ABG14966,ABX86851
ABG14965,ABX85918
ABG14964,ABX86306
ABG14963,ABX87128
ABG14962,ABX87569
ABG14961,ABX85324
ABG14958,ABX85347
ABG14957,ABX88162
ABG12235,ABX85033
ABG12234,ABX85345
ABG12232,ABX88000
ABG12231,ABX88578
ABG12230,ABX87153
ABG12229,ABX88189
ABG12228,ABX88627
ABG12310,ABX88347
ABG12311,ABX87674
ABG12312,ABX85099
ABG12313,ABX88664
ABG12314,ABX86192
ABG12318,ABX85365
ABG12319,ABX86980
ABG12320,ABX86286
ABG12321,ABX85233
ABG12322,ABX88589
ABG12323,ABX85992
ABG12324,ABX85536
ABG12325,ABX86898
ABG12326,ABX87169
ABG12327,ABX88645
ABG12328,ABX88028
ABG12329,ABX85663
ABG12330,ABX86860
ABG12331,ABX88450
ABG12332,ABX87890
ABG12333,ABX87360
ABG12336,ABX85666
ABG12337,ABX85259
ABG12338,ABX87731
ABG12339,ABX85513
ABG12340,ABX86381
ABG12341,ABX86815
ABG12342,ABX85579
ABG12343,ABX86012
ABG12344,ABX88609
ABG12345,ABX85167
ABG12346,ABX87821
ABG12347,ABX88161
ABG12349,ABX87443
ABG12353,ABX85228
ABG12354,ABX88683
ABG12356,ABX86978
ABG12357,ABX86076
ABG12359,ABX87432
ABG12360,ABX86966
ABG12362,ABX88252
ABG12363,ABX86993
ABG12366,ABX85703
ABG12367,ABX86764
ABG12368,ABX86357
ABG12370,ABX88374
ABG12371,ABX87941
ABG12372,ABX86384
ABG12373,ABX85834
ABG12374,ABX88267
ABG12375,ABX86907
ABG12376,ABX85542
ABG12378,ABX85022
ABG12379,ABX85804
ABG12380,ABX87708
ABG12381,ABX87180
ABG12382,ABX86698
ABG12383,ABX86282
ABG12384,ABX85587
ABG12385,ABX85109
ABG12074,ABX86716
ABG12073,ABX86179
ABG12072,ABX85092
ABG12071,ABX86491
ABG12070,ABX87194
ABG12069,ABX87719
ABG12068,ABX86388
ABG12067,ABX87922
ABG12066,ABX88360
ABG12065,ABX86862
ABG12064,ABX87277
ABG12008,ABX87761
ABG12007,ABX88220
ABG12006,ABX86948
ABG12005,ABX87485
ABG12004,ABX85057
ABG12003,ABX85400
ABG12002,ABX87709
ABG12001,ABX88131
ABG11999,ABX88597
ABG11998,ABX87107
ABG11997,ABX87544
ABG11996,ABX87145
ABG11995,ABX86967
ABG11994,ABX85480
ABG11991,ABX84959
ABG11990,ABX88203
ABG11989,ABX84932
ABG11988,ABX88128
ABG15970,ABX88691
ABG15971,ABX86100
ABG15972,ABX86614
ABG15973,ABX85241
ABG15974,ABX85780
ABG15975,ABX87827
ABG15976,ABX85281
ABG15977,ABX88273
ABG15979,ABX87006
ABG15980,ABX85568
ABG15981,ABX85180
ABG15982,ABX88382
ABG15983,ABX87956
ABG15985,ABX87008
ABG15986,ABX85266
ABG15987,ABX86656
ABG15989,ABX87414
ABG15990,ABX87012
ABG15991,ABX88584
ABG15992,ABX88169
ABG15993,ABX85763
ABG15994,ABX85327
ABG15995,ABX87660
ABG12052,ABX88025
ABG12050,ABX86442
ABG12049,ABX85920
ABG12048,ABX87324
ABG12047,ABX87157
ABG12046,ABX88633
ABG12045,ABX86190
ABG12044,ABX86645
ABG12043,ABX85127
ABG12042,ABX85457
ABG12041,ABX85561
ABG12040,ABX88263
ABG12039,ABX86913
ABG12038,ABX86878
ABG12037,ABX86226
ABG12036,ABX85039
ABG12035,ABX85765
ABG12033,ABX88076
ABG12032,ABX87832
ABG12031,ABX87203
ABG12030,ABX86922
ABG12029,ABX87464
ABG12028,ABX86586
ABG12026,ABX84944
ABG12025,ABX85761
ABG12024,ABX88510
ABG12023,ABX87110
ABG12022,ABX85944
ABG12021,ABX86435
ABG12020,ABX86485
ABG12019,ABX84870
ABG12018,ABX85384
ABG12017,ABX85785
ABG12016,ABX85277
ABG12015,ABX84875
ABG12014,ABX85905
ABG12013,ABX87309
ABG12012,ABX86920
ABG14954,ABX85104
ABG14953,ABX85054
ABG14952,ABX87296
ABG14951,ABX87512
ABG14949,ABX87191
ABG14948,ABX85557
ABG14947,ABX88370
ABG14946,ABX87936
ABG14945,ABX88172
ABG14944,ABX87684
ABG14943,ABX87208
ABG14941,ABX85440
ABG14940,ABX88619
ABG14939,ABX87146
ABG14938,ABX85919
ABG14937,ABX86322
ABG14936,ABX85041
ABG14935,ABX85486
ABG14934,ABX88035
ABG14933,ABX88598
ABG14932,ABX88446
ABG14931,ABX87546
ABG14930,ABX85530
ABG14929,ABX85006
ABG14928,ABX85444
ABG14927,ABX85056
ABG14926,ABX86294
ABG14925,ABX85821
ABG14924,ABX87566
ABG14923,ABX87151
ABG14922,ABX85030
ABG14920,ABX86098
ABG14919,ABX88061
ABG14918,ABX88501
ABG14917,ABX87937
ABG14916,ABX88403
ABG14915,ABX86767
ABG14914,ABX87336
ABG14911,ABX86675
ABG14910,ABX87958
ABG14908,ABX88448
ABG14907,ABX85130
ABG14906,ABX85634
ABG14905,ABX86591
ABG14904,ABX85321
ABG14903,ABX86826
ABG14902,ABX87350
ABG14901,ABX86171
ABG14899,ABX86578
ABG15793,ABX85687
ABG15792,ABX87370
ABG15790,ABX86498
ABG15789,ABX86940
ABG15788,ABX85304
ABG15786,ABX87373
ABG15785,ABX88023
ABG12826,ABX86508
ABG15784,ABX86841
ABG15783,ABX85014
ABG15782,ABX85549
ABG15781,ABX85121
ABG15780,ABX85214
ABG15779,ABX86631
ABG15778,ABX87729
ABG15777,ABX85740
ABG15776,ABX87013
ABG15775,ABX88379
ABG15774,ABX86140
ABG15772,ABX85147
ABG15770,ABX87366
ABG15769,ABX85336
ABG15768,ABX84997
ABG15767,ABX88628
ABG15766,ABX88192
ABG15764,ABX87046
ABG15762,ABX86123
ABG15761,ABX85960
ABG15760,ABX88420
ABG15757,ABX85617
ABG15756,ABX86170
ABG15755,ABX86712
ABG15754,ABX86894
ABG15753,ABX87421
ABG15752,ABX87930
ABG15751,ABX88499
ABG15749,ABX86104
ABG15748,ABX87517
ABG15747,ABX86800
ABG15746,ABX88626
ABG15745,ABX87923
ABG15744,ABX85605
ABG15743,ABX85191
ABG15741,ABX87005
ABG15740,ABX87583
ABG15739,ABX87994
ABG15737,ABX85267
ABG15735,ABX85427
ABG15734,ABX86587
ABG15733,ABX86411
ABG15732,ABX88352
ABG15730,ABX85784
ABG15729,ABX86060
ABG15728,ABX86612
ABG15794,ABX85760
ABG15796,ABX84909
ABG16060,ABX88427
ABG16061,ABX87866
ABG16062,ABX88070
ABG16063,ABX87528
ABG16064,ABX86681
ABG16065,ABX85907
ABG16066,ABX85509
ABG16067,ABX85001
ABG16068,ABX86720
ABG16069,ABX87286
ABG16073,ABX85592
ABG16074,ABX85195
ABG16075,ABX87912
ABG16076,ABX85556
ABG16077,ABX88306
ABG16080,ABX85796
ABG16083,ABX86407
ABG16084,ABX85463
ABG16085,ABX87931
ABG16086,ABX88325
ABG16089,ABX85301
ABG16090,ABX85355
ABG16091,ABX88376
ABG16092,ABX86998
ABG16096,ABX85217
ABG16097,ABX87043
ABG15001,ABX85935
ABG16099,ABX84892
ABG16100,ABX85419
ABG16101,ABX87599
ABG16102,ABX88181
ABG16103,ABX85998
ABG16104,ABX86526
ABG16105,ABX85633
ABG16106,ABX88580
ABG16108,ABX87915
ABG16109,ABX87995
ABG16110,ABX86778
ABG16113,ABX85426
ABG16114,ABX85539
ABG16115,ABX87910
ABG16116,ABX87985
ABG16117,ABX88540
ABG16118,ABX86525
ABG16119,ABX86481
ABG16120,ABX87626
ABG16121,ABX88021
ABG16122,ABX88681
ABG16123,ABX85271
ABG16124,ABX86421
ABG16125,ABX84961
ABG16126,ABX87472
ABG16127,ABX87835
ABG16128,ABX88397
ABG16129,ABX87010
ABG16130,ABX87448
ABG16131,ABX86050
ABG16132,ABX86731
ABG16133,ABX85199
ABG16134,ABX85968
ABG16135,ABX86280
ABG16136,ABX88653
ABG16072,ABX84779
ABG16238,ABX84843
ABG16239,ABX84767
ABG16240,ABX84791
ABG16241,ABX84752
ABG16242,ABX84784
ABG15159,ABX84750
ABG16071,ABX84754
ABG16189,ABX84813
ABG16188,ABX84848
ABG16227,ABX84846
ABG16176,ABX84787
ABG16177,ABX84764
ABG16179,ABX84839
ABG16180,ABX84746
ABG16181,ABX84747
ABG16183,ABX84819
ABG16184,ABX84834
ABG16187,ABX84830
ABG16230,ABX84822
ABG16173,ABX84828
ABG16172,ABX84762
ABG16171,ABX84763
ABG16170,ABX84827
ABG16169,ABX84821
ABG16167,ABX84829
ABG16166,ABX84805
ABG16165,ABX84757
ABG16164,ABX84824
ABG16163,ABX84798
ABG16162,ABX84862
ABG16161,ABX84797
ABG16160,ABX84802
ABG16159,ABX84793
ABG16158,ABX84853
ABG16157,ABX84771
ABG16156,ABX84806
ABG16155,ABX84772
ABG16154,ABX84837
ABG16153,ABX84809
ABG16152,ABX84756
ABG16151,ABX84845
ABG16150,ABX84777
ABG16149,ABX84789
ABG16148,ABX84748
ABG16146,ABX84807
ABG16145,ABX84801
ABG16144,ABX84852
ABG16143,ABX84765
ABG16142,ABX84773
ABG16140,ABX84792
ABG16139,ABX84815
ABG16190,ABX84816
ABG16191,ABX84861
ABG16193,ABX84755
ABG16033,ABX84810
ABG16194,ABX84835
ABG16195,ABX84820
ABG16196,ABX84769
ABG16197,ABX84760
ABG16201,ABX84838
ABG14507,ABX84766
ABG16208,ABX84758
ABG16209,ABX84782
ABG16233,ABX84776
ABG16211,ABX84745
ABG16212,ABX84775
ABG16213,ABX84840
ABG16214,ABX84781
ABG16215,ABX84851
ABG16216,ABX84842
ABG16217,ABX84836
ABG16219,ABX84849
ABG16235,ABX84818
ABG16220,ABX84796
ABG16221,ABX84857
ABG16223,ABX84817
ABG16224,ABX84744
ABG16225,ABX84856
ABG16226,ABX84780
ABG16297,ABX88739
ABG16296,ABX88715
ABG16295,ABX88709
ABG16329,ABX88774
ABG16294,ABX88720
ABG16328,ABX88753
ABG16293,ABX88783
ABG16292,ABX88734
ABG16327,ABX88766
ABG16286,ABX88746
ABG16285,ABX88730
ABG16284,ABX88769
ABG16282,ABX88702
ABG16281,ABX88786
ABG16280,ABX88752
ABG16277,ABX88701
ABG16276,ABX88779
ABG16275,ABX88727
ABG16274,ABX88711
ABG16323,ABX88735
ABG16273,ABX88770
ABG16272,ABX88731
ABG16271,ABX88733
ABG16270,ABX88764
ABG16269,ABX88778
ABG16268,ABX88760
ABG16267,ABX88745
ABG16266,ABX88717
ABG16265,ABX88784
ABG16264,ABX88721
ABG16263,ABX88737
ABG16262,ABX88728
ABG16261,ABX88714
ABG16260,ABX88708
ABG16259,ABX88759
ABG16258,ABX88773
ABG16257,ABX88700
ABG16256,ABX88726
ABG16255,ABX88776
ABG16325,ABX88751
ABG16254,ABX88706
ABG16253,ABX88775
ABG16252,ABX88732
ABG16251,ABX88705
ABG16250,ABX88724
ABG16249,ABX88738
ABG16248,ABX88722
ABG16247,ABX88768
ABG16324,ABX88712
ABG16319,ABX88718
ABG16318,ABX88723
ABG16316,ABX88765
ABG16315,ABX88744
ABG16332,ABX88749
ABG16313,ABX88777
ABG16312,ABX88787
ABG16310,ABX88713
ABG16289,ABX88736
ABG16307,ABX88771
ABG16304,ABX88785
ABG16305,ABX88707
ABG16303,ABX88781
ABG15562,ABX88757
ABG16301,ABX88747
ABG16300,ABX88780
ABG16299,ABX88755
ABG16298,ABX88703
