Hit_ID,Query_ID
tr|L0HMM3|L0HMM3_ACIS0,tr|I0A210|I0A210_FERFK
tr|L0HLQ0|L0HLQ0_ACIS0,tr|I0A0J5|I0A0J5_FERFK
tr|L0HH34|L0HH34_ACIS0,tr|I0A033|I0A033_FERFK
tr|L0HPW3|L0HPW3_ACIS0,tr|I0A0E8|I0A0E8_FERFK
tr|L0HI00|L0HI00_ACIS0,tr|I0A2W6|I0A2W6_FERFK
tr|L0HMC0|L0HMC0_ACIS0,tr|I0A0N2|I0A0N2_FERFK
tr|L0HND5|L0HND5_ACIS0,tr|I0A1B5|I0A1B5_FERFK
tr|L0HNN3|L0HNN3_ACIS0,tr|I0A1B3|I0A1B3_FERFK
tr|L0HNS5|L0HNS5_ACIS0,tr|I0A0M7|I0A0M7_FERFK
tr|L0HP60|L0HP60_ACIS0,tr|I0A0N4|I0A0N4_FERFK
tr|L0HN26|L0HN26_ACIS0,tr|I0A1K5|I0A1K5_FERFK
tr|L0HME5|L0HME5_ACIS0,tr|I0A186|I0A186_FERFK
tr|L0HM66|L0HM66_ACIS0,tr|I0A185|I0A185_FERFK
tr|L0HJP1|L0HJP1_ACIS0,tr|I0A2I9|I0A2I9_FERFK
tr|L0HIP4|L0HIP4_ACIS0,tr|I0A1I4|I0A1I4_FERFK
tr|L0HPM3|L0HPM3_ACIS0,tr|I0A2S4|I0A2S4_FERFK
tr|L0HN18|L0HN18_ACIS0,tr|H9ZZN7|H9ZZN7_FERFK
tr|L0HL43|L0HL43_ACIS0,tr|I0A2Q3|I0A2Q3_FERFK
tr|L0HLZ9|L0HLZ9_ACIS0,tr|I0A202|I0A202_FERFK
tr|L0HJ44|L0HJ44_ACIS0,tr|H9ZZZ8|H9ZZZ8_FERFK
tr|L0HQJ0|L0HQJ0_ACIS0,tr|H9ZZ41|H9ZZ41_FERFK
tr|L0HNM7|L0HNM7_ACIS0,tr|I0A2A9|I0A2A9_FERFK
tr|L0HMS8|L0HMS8_ACIS0,tr|H9ZZQ1|H9ZZQ1_FERFK
tr|L0HMI0|L0HMI0_ACIS0,tr|I0A1B0|I0A1B0_FERFK
tr|L0HN47|L0HN47_ACIS0,tr|I0A008|I0A008_FERFK
tr|L0HK77|L0HK77_ACIS0,tr|I0A0C9|I0A0C9_FERFK
tr|L0HLW2|L0HLW2_ACIS0,tr|H9ZZZ9|H9ZZZ9_FERFK
tr|L0HJN7|L0HJN7_ACIS0,tr|I0A2Q8|I0A2Q8_FERFK
tr|L0HMA9|L0HMA9_ACIS0,tr|I0A0Q9|I0A0Q9_FERFK
tr|L0HMM8|L0HMM8_ACIS0,tr|I0A1F6|I0A1F6_FERFK
tr|L0HKK0|L0HKK0_ACIS0,tr|I0A141|I0A141_FERFK
tr|L0HI83|L0HI83_ACIS0,tr|H9ZZH9|H9ZZH9_FERFK
tr|L0HJ34|L0HJ34_ACIS0,tr|I0A2Z1|I0A2Z1_FERFK
tr|L0HP14|L0HP14_ACIS0,tr|I0A1F0|I0A1F0_FERFK
tr|L0HMY8|L0HMY8_ACIS0,tr|I0A133|I0A133_FERFK
tr|L0HN17|L0HN17_ACIS0,tr|H9ZZL1|H9ZZL1_FERFK
tr|L0HKW1|L0HKW1_ACIS0,tr|I0A2C4|I0A2C4_FERFK
tr|L0HLK9|L0HLK9_ACIS0,tr|H9ZZC0|H9ZZC0_FERFK
tr|L0HQ47|L0HQ47_ACIS0,tr|I0A0D1|I0A0D1_FERFK
tr|L0HLD6|L0HLD6_ACIS0,tr|H9ZZE6|H9ZZE6_FERFK
tr|L0HJV8|L0HJV8_ACIS0,tr|I0A1H2|I0A1H2_FERFK
tr|L0HJ91|L0HJ91_ACIS0,tr|H9ZZZ0|H9ZZZ0_FERFK
tr|L0HLZ6|L0HLZ6_ACIS0,tr|I0A279|I0A279_FERFK
tr|L0HMK3|L0HMK3_ACIS0,tr|I0A1Z3|I0A1Z3_FERFK
tr|L0HM73|L0HM73_ACIS0,tr|I0A0E6|I0A0E6_FERFK
tr|L0HN38|L0HN38_ACIS0,tr|I0A222|I0A222_FERFK
tr|L0HNS9|L0HNS9_ACIS0,tr|I0A256|I0A256_FERFK
tr|L0HLK2|L0HLK2_ACIS0,tr|I0A2A1|I0A2A1_FERFK
tr|L0HJ28|L0HJ28_ACIS0,tr|I0A2Q5|I0A2Q5_FERFK
tr|L0HK12|L0HK12_ACIS0,tr|I0A0C5|I0A0C5_FERFK
tr|L0HN22|L0HN22_ACIS0,tr|I0A086|I0A086_FERFK
tr|L0HIP6|L0HIP6_ACIS0,tr|I0A165|I0A165_FERFK
tr|L0HP59|L0HP59_ACIS0,tr|I0A1D3|I0A1D3_FERFK
tr|L0HPW7|L0HPW7_ACIS0,tr|I0A017|I0A017_FERFK
tr|L0HKC6|L0HKC6_ACIS0,tr|I0A1U2|I0A1U2_FERFK
tr|L0HL66|L0HL66_ACIS0,tr|H9ZZN3|H9ZZN3_FERFK
tr|L0HHQ6|L0HHQ6_ACIS0,tr|H9ZZP7|H9ZZP7_FERFK
tr|L0HQL5|L0HQL5_ACIS0,tr|I0A1F7|I0A1F7_FERFK
tr|L0HMG8|L0HMG8_ACIS0,tr|H9ZZK3|H9ZZK3_FERFK
