Hit_ID,Query_ID
tr|L0HJG9|L0HJG9_ACIS0,tr|A8AB66|A8AB66_IGNH4
tr|L0HM80|L0HM80_ACIS0,tr|A8A936|A8A936_IGNH4
tr|L0HJI3|L0HJI3_ACIS0,tr|A8ABH6|A8ABH6_IGNH4
tr|L0HK72|L0HK72_ACIS0,tr|A8AC86|A8AC86_IGNH4
tr|L0HPT9|L0HPT9_ACIS0,tr|A8AAE7|A8AAE7_IGNH4
tr|L0HKB6|L0HKB6_ACIS0,tr|A8A9S8|A8A9S8_IGNH4
tr|L0HJP2|L0HJP2_ACIS0,tr|A8AB42|A8AB42_IGNH4
tr|L0HMI0|L0HMI0_ACIS0,tr|A8A8X7|A8A8X7_IGNH4
tr|L0HJ07|L0HJ07_ACIS0,tr|A8AC18|A8AC18_IGNH4
tr|L0HIP4|L0HIP4_ACIS0,tr|A8A932|A8A932_IGNH4
tr|L0HNL6|L0HNL6_ACIS0,tr|A8ABY2|A8ABY2_IGNH4
tr|L0HNG9|L0HNG9_ACIS0,tr|A8AA12|A8AA12_IGNH4
tr|L0HPA1|L0HPA1_ACIS0,tr|A8A8M1|A8A8M1_IGNH4
tr|L0HIC3|L0HIC3_ACIS0,tr|A8AAS3|A8AAS3_IGNH4
tr|L0HL43|L0HL43_ACIS0,tr|A8ABQ5|A8ABQ5_IGNH4
tr|L0HJQ4|L0HJQ4_ACIS0,tr|A8A8M7|A8A8M7_IGNH4
tr|L0HKH8|L0HKH8_ACIS0,tr|A8ABM0|A8ABM0_IGNH4
tr|L0HLT1|L0HLT1_ACIS0,tr|A8AAC7|A8AAC7_IGNH4
tr|L0HLP1|L0HLP1_ACIS0,tr|A8A9H0|A8A9H0_IGNH4
tr|L0HMV5|L0HMV5_ACIS0,tr|A8A8J4|A8A8J4_IGNH4
tr|L0HK67|L0HK67_ACIS0,tr|A8A959|A8A959_IGNH4
tr|L0HKX2|L0HKX2_ACIS0,tr|A8A9L9|A8A9L9_IGNH4
tr|L0HP78|L0HP78_ACIS0,tr|A8AAA1|A8AAA1_IGNH4
tr|L0HHZ1|L0HHZ1_ACIS0,tr|A8A8Q2|A8A8Q2_IGNH4
tr|L0HHX7|L0HHX7_ACIS0,tr|A8A8U1|A8A8U1_IGNH4
tr|L0HMP2|L0HMP2_ACIS0,tr|A8A9W5|A8A9W5_IGNH4
tr|L0HMN8|L0HMN8_ACIS0,tr|A8A9E9|A8A9E9_IGNH4
tr|L0HII2|L0HII2_ACIS0,tr|A8A9X3|A8A9X3_IGNH4
tr|L0HMJ2|L0HMJ2_ACIS0,tr|A8ABM2|A8ABM2_IGNH4
tr|L0HJ44|L0HJ44_ACIS0,tr|A8AC61|A8AC61_IGNH4
tr|L0HMT1|L0HMT1_ACIS0,tr|A8A8L6|A8A8L6_IGNH4
tr|L0HLZ6|L0HLZ6_ACIS0,tr|A8A8G6|A8A8G6_IGNH4
tr|L0HMY8|L0HMY8_ACIS0,tr|A8A8S8|A8A8S8_IGNH4
tr|L0HJL0|L0HJL0_ACIS0,tr|A8AAG7|A8AAG7_IGNH4
tr|L0HIK1|L0HIK1_ACIS0,tr|A8ABI8|A8ABI8_IGNH4
tr|L0HMC0|L0HMC0_ACIS0,tr|A8A8Q7|A8A8Q7_IGNH4
tr|L0HIQ5|L0HIQ5_ACIS0,tr|A8A941|A8A941_IGNH4
tr|L0HLQ8|L0HLQ8_ACIS0,tr|A8A9F6|A8A9F6_IGNH4
tr|L0HMZ9|L0HMZ9_ACIS0,tr|A8A8N0|A8A8N0_IGNH4
tr|L0HKY1|L0HKY1_ACIS0,tr|A8AA03|A8AA03_IGNH4
tr|L0HKU1|L0HKU1_ACIS0,tr|A8A8Q9|A8A8Q9_IGNH4
tr|L0HKB9|L0HKB9_ACIS0,tr|A8AAB2|A8AAB2_IGNH4
tr|L0HMR5|L0HMR5_ACIS0,tr|A8AB54|A8AB54_IGNH4
tr|L0HKL2|L0HKL2_ACIS0,tr|A8AAQ4|A8AAQ4_IGNH4
tr|L0HMB0|L0HMB0_ACIS0,tr|A8AAD1|A8AAD1_IGNH4
tr|L0HGX8|L0HGX8_ACIS0,tr|A8AAE2|A8AAE2_IGNH4
tr|L0HNE3|L0HNE3_ACIS0,tr|A8ABU3|A8ABU3_IGNH4
